Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
1232	83	0.502333	0.506	0.514333	0.536333	0.677333	0
1232	84	0.502333	0.506333	0.514333	0.535667	0.674333	0
1232	85	0.502667	0.506667	0.515	0.536333	0.680667	0
1232	86	0.502667	0.506667	0.514333	0.536333	0.679667	0
1232	87	0.503667	0.507	0.514667	0.534667	0.677667	0
1232	88	0.502667	0.506667	0.513333	0.538	0.678	0
1232	89	0.503333	0.506	0.513	0.537667	0.677667	0
1232	90	0.502	0.506333	0.513333	0.536667	0.674	0
1232	91	0.502333	0.505667	0.513333	0.536667	0.676	0
1232	92	0.502333	0.506	0.513	0.536667	0.676333	0
1232	93	0.502667	0.506333	0.513333	0.536	0.676	0
1232	94	0.504667	0.506333	0.512667	0.535667	0.674667	0
1232	95	0.503333	0.506333	0.512667	0.536	0.675	0
1232	96	0.504333	0.506667	0.514	0.535333	0.678	0
1232	97	0.504	0.507667	0.513333	0.534333	0.675333	0
1232	98	0.503667	0.508	0.514333	0.534	0.674	0
1232	99	0.502	0.508333	0.514333	0.536	0.678333	0
1232	100	0.502333	0.507	0.513667	0.535333	0.674667	0
1233	1	0.502333	0.507	0.519	0.546333	0.702333	0
1233	2	0.502667	0.507667	0.519	0.546333	0.703333	0
1233	3	0.502	0.507333	0.519333	0.547667	0.702667	0
1233	4	0.502667	0.506667	0.52	0.548	0.702667	0
1233	5	0.502667	0.509	0.519667	0.547667	0.709333	0
1233	6	0.502	0.509	0.52	0.548333	0.709	0
1233	7	0.502	0.509667	0.519	0.547333	0.707333	0
1233	8	0.501667	0.509333	0.519333	0.548667	0.706333	0
1233	9	0.501667	0.508667	0.519667	0.547	0.705667	0
1233	10	0.502	0.509333	0.519333	0.547333	0.706	0
1233	11	0.502	0.508667	0.52	0.546667	0.708667	1
1233	12	0.502333	0.508333	0.519333	0.547	0.706667	0
1233	13	0.502	0.508333	0.521	0.547	0.707	0
1233	14	0.502	0.509	0.520667	0.547667	0.709	0
1233	15	0.502333	0.508333	0.519	0.546	0.705333	0
1233	16	0.502667	0.508667	0.519667	0.546333	0.707	0
1233	17	0.502333	0.507333	0.520333	0.551	0.708667	0
1233	18	0.502333	0.507333	0.519	0.550667	0.707	0
1233	19	0.502667	0.508333	0.519667	0.547	0.707333	0
1233	20	0.502333	0.507333	0.519	0.549	0.706	0
1233	21	0.501667	0.508667	0.519333	0.549	0.706667	0
1233	22	0.503	0.509667	0.519667	0.547333	0.708	0
1233	23	0.502333	0.510333	0.519333	0.547	0.707333	0
1233	24	0.504	0.511	0.519	0.546667	0.707	0
1233	25	0.503	0.509667	0.519	0.547667	0.708667	0
1233	26	0.503333	0.511667	0.519667	0.548333	0.710333	0
1233	27	0.502	0.508333	0.522667	0.547333	0.707667	0
1233	28	0.501667	0.508333	0.520333	0.545333	0.700667	0
1233	29	0.501333	0.509333	0.52	0.544667	0.701667	0
1233	30	0.501667	0.509	0.519667	0.545333	0.699667	0
1233	31	0.503	0.507333	0.52	0.542333	0.698667	0
1233	32	0.503	0.507333	0.519	0.542667	0.699667	0
1233	33	0.502	0.509	0.518	0.542667	0.697	0
1233	34	0.501667	0.508667	0.518	0.543	0.698667	0
1233	35	0.502	0.508333	0.518667	0.542	0.698	0
1233	36	0.502	0.509333	0.519333	0.542667	0.699333	0
1233	37	0.501667	0.508333	0.519	0.544667	0.697	0
1233	38	0.502333	0.508667	0.518333	0.543333	0.699	0
1233	39	0.502333	0.507333	0.518	0.543	0.697333	0
1233	40	0.502	0.507333	0.519	0.544	0.699	0
1233	41	0.502667	0.508333	0.517667	0.543	0.696333	0
1233	42	0.502667	0.508333	0.518333	0.543333	0.698667	0
1233	43	0.502333	0.507333	0.519333	0.542	0.698333	0
1233	44	0.502	0.507667	0.519667	0.542333	0.7	0
1233	45	0.501667	0.508333	0.519	0.543	0.695333	0
1233	46	0.501667	0.508	0.519333	0.543667	0.696667	0
1233	47	0.502667	0.509	0.519	0.542	0.698333	0
1233	48	0.503	0.508667	0.517667	0.542333	0.696	0
1233	49	0.503	0.508	0.518667	0.543	0.699	0
1233	50	0.502667	0.507333	0.517667	0.541667	0.695667	0
1233	51	0.503	0.507667	0.518	0.541333	0.696	0
1233	52	0.501667	0.508333	0.521	0.544333	0.699	0
1233	53	0.502333	0.507333	0.520667	0.544	0.7	0
1233	54	0.503	0.508	0.52	0.543333	0.701	0
1233	55	0.502667	0.509	0.52	0.544	0.701	0
1233	56	0.502333	0.507667	0.519333	0.545	0.701333	0
1233	57	0.502667	0.507667	0.519	0.544667	0.702667	0
1233	58	0.502667	0.507333	0.519667	0.545333	0.701	0
1233	59	0.502333	0.508	0.519333	0.544	0.699667	0
1233	60	0.502333	0.506667	0.519	0.543667	0.697667	0
1233	61	0.503	0.506667	0.518667	0.543333	0.692	0
1233	62	0.502	0.506333	0.517333	0.542333	0.690667	0
1233	63	0.502333	0.505	0.517667	0.541667	0.687667	0
1233	64	0.502333	0.505667	0.517	0.541667	0.688	0
1233	65	0.502333	0.505667	0.517333	0.541333	0.689667	0
1233	66	0.502	0.506333	0.517	0.542	0.69	0
1233	67	0.501333	0.506667	0.517667	0.544	0.69	0
1233	68	0.501667	0.505333	0.519	0.542667	0.687	0
1233	69	0.502333	0.505667	0.519333	0.540333	0.689	0
1233	70	0.501333	0.505	0.521	0.542333	0.689	0
1233	71	0.501667	0.504333	0.52	0.542667	0.689	0
1233	72	0.501667	0.505667	0.517	0.542667	0.685667	0
1233	73	0.503333	0.505667	0.515333	0.541	0.682667	0
1233	74	0.502667	0.505	0.515333	0.541667	0.684333	0
1233	75	0.502333	0.505	0.516	0.541	0.683667	0
1233	76	0.502	0.504667	0.516333	0.541	0.683333	0
1233	77	0.502333	0.504333	0.516	0.542	0.683667	0
1233	78	0.502333	0.504333	0.516667	0.541	0.681667	0
1233	79	0.502	0.504667	0.517333	0.541333	0.684	0
1233	80	0.502	0.505333	0.516	0.540667	0.684	0
1233	81	0.501333	0.505333	0.518	0.542	0.684667	0
1233	82	0.503	0.505333	0.517	0.542	0.688333	0
1233	83	0.502667	0.505333	0.516667	0.540333	0.686	0
1233	84	0.502333	0.505333	0.517	0.541667	0.686333	0
1233	85	0.502	0.505333	0.517333	0.541333	0.686667	0
1233	86	0.502	0.504667	0.518	0.541667	0.686	0
1233	87	0.502333	0.505333	0.517667	0.541	0.686333	0
1233	88	0.501333	0.505333	0.518667	0.543333	0.688	0
1233	89	0.501667	0.505667	0.518333	0.544	0.689	0
1233	90	0.501	0.506	0.519	0.544667	0.688333	0
1233	91	0.501667	0.505333	0.518667	0.547	0.689	0
1233	92	0.501	0.506667	0.518333	0.541333	0.686	0
1233	93	0.501667	0.506333	0.516667	0.541667	0.689	0
1233	94	0.501333	0.505667	0.517333	0.540333	0.688	0
1233	95	0.501333	0.507	0.516333	0.54	0.687333	0
1233	96	0.501333	0.507	0.516	0.54	0.686	0
1233	97	0.502	0.507667	0.517	0.539	0.682333	0
1233	98	0.503	0.507	0.515333	0.538333	0.681	0
1233	99	0.502	0.506667	0.518333	0.538	0.678333	0
1233	100	0.501667	0.507333	0.518	0.538	0.679333	0
1234	1	0.500667	0.508	0.517667	0.543	0.677667	0
1234	2	0.500667	0.507667	0.518333	0.543333	0.678333	0
1234	3	0.501667	0.509	0.520333	0.545	0.691	0
1234	4	0.502333	0.508333	0.519333	0.543667	0.685	0
1234	5	0.502	0.508667	0.520333	0.542	0.684333	0
1234	6	0.502667	0.509667	0.52	0.542333	0.687	0
1234	7	0.502667	0.509333	0.519333	0.544	0.687333	0
1234	8	0.503	0.509	0.519667	0.543	0.686667	0
1234	9	0.501667	0.509333	0.521	0.543	0.691	0
1234	10	0.503333	0.508333	0.519	0.548	0.687333	0
1234	11	0.503	0.507667	0.518333	0.547	0.686333	0
1234	12	0.503333	0.508	0.518667	0.547333	0.687	0
1234	13	0.501	0.508333	0.518333	0.541667	0.682333	0
1234	14	0.500667	0.508667	0.519	0.541333	0.681	0
1234	15	0.501	0.507667	0.518667	0.541667	0.682333	0
1234	16	0.501333	0.509	0.519667	0.541333	0.682333	0
1234	17	0.500667	0.508667	0.519667	0.540667	0.681333	0
1234	18	0.500667	0.51	0.518667	0.541667	0.681667	0
1234	19	0.500667	0.511	0.519667	0.542667	0.682333	0
1234	20	0.502	0.509667	0.518667	0.543333	0.685	0
1234	21	0.501667	0.51	0.519	0.543	0.685	0
1234	22	0.502333	0.510333	0.518667	0.542333	0.685667	0
1234	23	0.501	0.511	0.523667	0.544333	0.695333	0
1234	24	0.502	0.509667	0.521	0.544333	0.691667	0
1234	25	0.502	0.51	0.520667	0.542667	0.691	0
1234	26	0.501667	0.510667	0.521	0.542667	0.692333	0
1234	27	0.501333	0.509667	0.521667	0.542667	0.692667	1
1234	28	0.500667	0.509667	0.520667	0.544667	0.690667	0
1234	29	0.502	0.509	0.522333	0.545333	0.694333	0
1234	30	0.501667	0.508333	0.519	0.544667	0.685667	0
1234	31	0.502	0.509	0.518667	0.543667	0.685667	0
1234	32	0.502333	0.505667	0.515667	0.539333	0.668667	0
1234	33	0.502667	0.506	0.516	0.539	0.669333	0
1234	34	0.501333	0.509333	0.522333	0.543	0.693	0
1234	35	0.501	0.509	0.518	0.543	0.683333	0
1234	36	0.501667	0.508	0.517667	0.543	0.682333	0
1234	37	0.501333	0.509667	0.517667	0.542667	0.682333	0
1234	38	0.501333	0.509	0.517667	0.542667	0.681333	0
1234	39	0.501667	0.509	0.516667	0.543667	0.683	0
1234	40	0.501333	0.508	0.518	0.544333	0.682333	0
1234	41	0.501333	0.508	0.518667	0.543	0.683333	0
1234	42	0.501667	0.505667	0.515667	0.538	0.665667	0
1234	43	0.501333	0.506333	0.515	0.537	0.663333	0
1234	44	0.501667	0.506	0.515667	0.537	0.665667	0
1234	45	0.501333	0.506333	0.515333	0.538	0.666	0
1234	46	0.502	0.506333	0.515	0.536667	0.664	0
1234	47	0.501667	0.506	0.515	0.537	0.665	0
1234	48	0.502667	0.506333	0.514333	0.536333	0.665333	0
1234	49	0.503	0.506333	0.515333	0.536667	0.667	0
1234	50	0.501333	0.506333	0.515	0.538667	0.666333	0
1234	51	0.501333	0.506	0.515333	0.539333	0.666667	0
1234	52	0.502	0.506333	0.514667	0.539333	0.666333	0
1234	53	0.501333	0.506333	0.515333	0.540333	0.669333	0
1234	54	0.501333	0.505667	0.515333	0.54	0.667	0
1234	55	0.501667	0.505333	0.516333	0.538667	0.668333	0
1234	56	0.501333	0.505	0.516333	0.539667	0.666667	0
1234	57	0.501	0.505667	0.515667	0.538333	0.664	0
1234	58	0.501	0.506333	0.515333	0.540667	0.667	0
1234	59	0.501	0.506333	0.515333	0.541	0.668	0
1234	60	0.501333	0.507	0.515	0.538333	0.667667	0
1234	61	0.501667	0.507	0.514667	0.537667	0.668333	0
1234	62	0.501333	0.508667	0.518667	0.536333	0.673667	0
1234	63	0.501	0.508	0.518	0.536667	0.672667	0
1234	64	0.501667	0.507	0.517	0.536333	0.677	0
1234	65	0.501333	0.506667	0.517333	0.536667	0.678	0
1234	66	0.502667	0.507	0.516	0.536333	0.68	0
1234	67	0.502	0.506667	0.516333	0.536333	0.679333	0
1234	68	0.502	0.506667	0.516	0.536667	0.681333	0
1234	69	0.503	0.507	0.516333	0.535667	0.678333	0
1234	70	0.503	0.507	0.517	0.535667	0.679667	0
1234	71	0.501667	0.507667	0.516333	0.537	0.679	0
1234	72	0.501667	0.507333	0.515333	0.537333	0.677	0
1234	73	0.502667	0.509333	0.519333	0.543	0.686	0
1234	74	0.502333	0.508667	0.519	0.542333	0.684667	0
1234	75	0.503	0.508	0.519	0.541667	0.684333	0
1234	76	0.503	0.508	0.519667	0.542333	0.685667	0
1234	77	0.502667	0.509333	0.52	0.541333	0.685667	0
1234	78	0.503	0.508667	0.519333	0.544	0.687	0
1234	79	0.501667	0.508	0.520333	0.541	0.683	0
1234	80	0.502667	0.506667	0.515	0.536667	0.671333	0
1234	81	0.501	0.508	0.518	0.539	0.673667	0
1234	82	0.501333	0.508667	0.518667	0.539333	0.679333	0
1234	83	0.501	0.509	0.519333	0.538667	0.678	0
1234	84	0.501	0.507333	0.516	0.54	0.677333	0
1234	85	0.503	0.507333	0.518	0.543333	0.683667	0
1234	86	0.503	0.507	0.518	0.543667	0.684	0
1234	87	0.502333	0.507	0.519	0.543667	0.684667	0
1234	88	0.502667	0.507667	0.520333	0.542667	0.684	0
1234	89	0.501667	0.505667	0.518	0.540333	0.669667	0
1234	90	0.501	0.506	0.518667	0.540333	0.672333	0
1234	91	0.501	0.506	0.518	0.54	0.672	0
1234	92	0.501	0.506	0.518	0.538667	0.671667	0
1234	93	0.500667	0.506	0.519	0.539333	0.669667	0
1234	94	0.500667	0.506667	0.517	0.539667	0.671333	0
1234	95	0.500667	0.507667	0.517	0.539	0.670667	0
1234	96	0.501	0.507	0.517667	0.537	0.673	0
1234	97	0.502	0.509333	0.519667	0.544333	0.687667	0
1234	98	0.501333	0.509333	0.520333	0.543333	0.686667	0
1234	99	0.501	0.508667	0.518	0.542667	0.682	0
1234	100	0.502	0.508	0.52	0.545333	0.688	0
1235	1	0.502333	0.507667	0.517	0.540667	0.690333	0
1235	2	0.502	0.507	0.515	0.541333	0.692667	0
1235	3	0.503	0.508	0.517333	0.541667	0.699	0
1235	4	0.502667	0.507	0.519	0.544	0.701667	0
1235	5	0.503333	0.507667	0.519	0.543333	0.702333	0
1235	6	0.502667	0.507667	0.517667	0.544333	0.702667	0
1235	7	0.503333	0.507667	0.517667	0.542333	0.699	0
1235	8	0.503667	0.508	0.517	0.542	0.698333	0
1235	9	0.502333	0.507	0.519	0.541667	0.701333	1
1235	10	0.504	0.508	0.518667	0.543	0.701667	0
1235	11	0.503667	0.507333	0.52	0.542667	0.701667	0
1235	12	0.503	0.507667	0.518667	0.543333	0.701	0
1235	13	0.503	0.508667	0.519667	0.543333	0.702667	0
1235	14	0.503333	0.506	0.515667	0.541333	0.688667	0
1235	15	0.503	0.506	0.516667	0.54	0.686667	0
1235	16	0.502667	0.505667	0.514667	0.541	0.686667	0
1235	17	0.502333	0.506	0.515667	0.540667	0.686333	0
1235	18	0.502667	0.506	0.514333	0.541	0.686	0
1235	19	0.503333	0.506333	0.516	0.541	0.688667	0
1235	20	0.503667	0.506667	0.516667	0.54	0.688667	0
1235	21	0.503	0.506333	0.515	0.540667	0.687667	0
1235	22	0.503	0.506333	0.515333	0.538667	0.683333	0
1235	23	0.502	0.505667	0.516	0.538667	0.682667	0
1235	24	0.502333	0.506	0.516	0.541	0.688333	0
1235	25	0.502667	0.508667	0.517667	0.537667	0.686667	0
1235	26	0.503667	0.508	0.516333	0.539	0.687333	0
1235	27	0.503667	0.509	0.517667	0.538333	0.687333	0
1235	28	0.503	0.505667	0.517333	0.540333	0.688333	0
1235	29	0.502333	0.506	0.518	0.54	0.689667	0
1235	30	0.502333	0.505667	0.519	0.540667	0.689667	0
1235	31	0.502667	0.506	0.517667	0.540333	0.689667	0
1235	32	0.501	0.506	0.517333	0.537667	0.68	0
1235	33	0.501333	0.506667	0.516333	0.539667	0.681667	0
1235	34	0.502	0.508333	0.516667	0.540333	0.688	0
1235	35	0.502	0.507	0.517	0.540667	0.689333	0
1235	36	0.502	0.507333	0.516667	0.542667	0.696667	0
1235	37	0.502	0.507333	0.518333	0.542	0.696	0
1235	38	0.502	0.507333	0.518333	0.543	0.697	0
1235	39	0.502	0.507	0.519	0.542	0.695667	0
1235	40	0.502667	0.508	0.518	0.542	0.698667	0
1235	41	0.502333	0.507667	0.517	0.543	0.697667	0
1235	42	0.503	0.507	0.517	0.542667	0.698	0
1235	43	0.503333	0.508333	0.517333	0.543333	0.700667	0
1235	44	0.503333	0.507333	0.518	0.543667	0.7	0
1235	45	0.504333	0.507333	0.518667	0.542667	0.698667	0
1235	46	0.501667	0.506333	0.514667	0.541667	0.693333	0
1235	47	0.502	0.506	0.515667	0.542	0.694	0
1235	48	0.502333	0.506333	0.515	0.542333	0.694	0
1235	49	0.502	0.505333	0.514667	0.542	0.692333	0
1235	50	0.502333	0.506	0.517	0.541	0.692333	0
1235	51	0.501667	0.507333	0.516	0.542333	0.694333	0
1235	52	0.502	0.506	0.516	0.543333	0.694333	0
1235	53	0.502333	0.506667	0.514667	0.542667	0.693667	0
1235	54	0.502	0.506333	0.515333	0.542667	0.695667	0
1235	55	0.502333	0.507333	0.515	0.542667	0.694333	0
1235	56	0.502667	0.507	0.515667	0.542333	0.695333	0
1235	57	0.502667	0.507333	0.516667	0.542	0.697	0
1235	58	0.501667	0.506667	0.515667	0.542667	0.696	0
1235	59	0.502667	0.508	0.515667	0.542333	0.695667	0
1235	60	0.502333	0.506333	0.516667	0.542333	0.695333	0
1235	61	0.502667	0.506	0.516333	0.541	0.693	0
1235	62	0.502667	0.506333	0.517	0.542	0.695667	0
1235	63	0.502667	0.507333	0.515667	0.540333	0.695333	0
1235	64	0.503	0.507333	0.516	0.541	0.697	0
1235	65	0.503	0.507	0.515	0.541	0.694667	0
1235	66	0.503333	0.506667	0.516	0.542	0.696333	0
1235	67	0.502	0.505667	0.517333	0.541333	0.691667	0
1235	68	0.502	0.505667	0.517	0.541333	0.691	0
1235	69	0.501667	0.506667	0.516667	0.541333	0.692333	0
1235	70	0.501333	0.506333	0.517	0.542667	0.695	0
1235	71	0.501333	0.506667	0.517667	0.542	0.694	0
1235	72	0.501667	0.508333	0.517	0.541	0.689	0
1235	73	0.501667	0.507667	0.517333	0.540667	0.689	0
1235	74	0.501	0.507333	0.516	0.544	0.691	0
1235	75	0.503	0.507333	0.516	0.546333	0.699	0
1235	76	0.502	0.506333	0.516333	0.544667	0.698	0
1235	77	0.502333	0.506667	0.515667	0.547333	0.698	0
1235	78	0.503	0.505667	0.515667	0.544667	0.696333	0
1235	79	0.503	0.506333	0.516	0.543	0.696667	0
1235	80	0.501667	0.506	0.516	0.543667	0.695	0
1235	81	0.501333	0.506	0.517	0.545	0.696	0
1235	82	0.501667	0.506333	0.516667	0.543333	0.695333	0
1235	83	0.502667	0.506333	0.515667	0.544667	0.698	0
1235	84	0.502333	0.506333	0.516333	0.543333	0.697	0
1235	85	0.502333	0.505667	0.516333	0.544667	0.696	0
1235	86	0.501667	0.506333	0.517	0.544333	0.698	0
1235	87	0.501333	0.507667	0.516667	0.543667	0.698	0
1235	88	0.501667	0.507	0.516	0.544333	0.697667	0
1235	89	0.501667	0.506333	0.516333	0.544333	0.697	0
1235	90	0.502	0.507	0.516333	0.545	0.699	0
1235	91	0.503333	0.508667	0.517333	0.541333	0.698333	0
1235	92	0.503	0.507333	0.517	0.54	0.692333	0
1235	93	0.502667	0.507667	0.517	0.539333	0.692667	0
1235	94	0.502333	0.508	0.517333	0.544	0.700667	0
1235	95	0.502667	0.508	0.518333	0.543	0.701	0
1235	96	0.502667	0.508	0.518333	0.542667	0.699667	0
1235	97	0.502667	0.506333	0.519	0.543333	0.700333	0
1235	98	0.504	0.508333	0.518333	0.544333	0.704333	0
1235	99	0.503333	0.509333	0.517333	0.546333	0.704	0
1235	100	0.502667	0.508667	0.517667	0.545667	0.703333	0
1236	1	0.501333	0.507667	0.52	0.545333	0.671	0
1236	2	0.501	0.508667	0.519333	0.545	0.673333	0
1236	3	0.501333	0.506333	0.517667	0.535333	0.651333	0
1236	4	0.501333	0.510667	0.517333	0.541667	0.668	0
1236	5	0.500667	0.510333	0.517	0.541	0.667667	0
1236	6	0.501	0.506333	0.517333	0.539	0.666333	0
1236	7	0.504333	0.505667	0.515	0.534	0.655	0
1236	8	0.503333	0.507	0.514	0.533667	0.654667	0
1236	9	0.504	0.507	0.515	0.534333	0.655667	0
1236	10	0.502	0.507	0.515	0.542333	0.667333	0
1236	11	0.501	0.506333	0.515333	0.541667	0.663333	0
1236	12	0.502	0.509	0.517667	0.538	0.669333	0
1236	13	0.502667	0.508	0.516	0.536333	0.661	0
1236	14	0.501333	0.505667	0.516333	0.539	0.658667	0
1236	15	0.502	0.506333	0.514667	0.536333	0.658333	0
1236	16	0.501667	0.506333	0.514	0.536333	0.656333	0
1236	17	0.501667	0.507333	0.517	0.538	0.662	0
1236	18	0.501667	0.507667	0.516333	0.538	0.662	0
1236	19	0.501	0.506	0.514333	0.540667	0.659667	0
1236	20	0.501	0.507	0.515	0.539333	0.661	0
1236	21	0.501	0.506333	0.515	0.540667	0.661667	0
1236	22	0.501333	0.506333	0.514667	0.539667	0.659333	0
1236	23	0.500667	0.506	0.514667	0.543	0.658	0
1236	24	0.500667	0.507667	0.515	0.540333	0.660333	0
1236	25	0.500333	0.508333	0.515333	0.540667	0.659333	0
1236	26	0.501	0.507333	0.515667	0.536667	0.656333	0
1236	27	0.501	0.507667	0.514333	0.537333	0.657333	0
1236	28	0.502	0.507	0.513667	0.536333	0.656333	0
1236	29	0.501333	0.506333	0.514	0.536667	0.656333	0
1236	30	0.501333	0.508	0.514	0.535667	0.654667	0
1236	31	0.501333	0.506667	0.514333	0.536333	0.653	0
1236	32	0.501333	0.507	0.513667	0.536	0.654	0
1236	33	0.501333	0.507	0.514333	0.538	0.66	0
1236	34	0.503	0.506	0.514333	0.537	0.662667	0
1236	35	0.502333	0.505333	0.514	0.537333	0.661667	0
1236	36	0.502667	0.505	0.514333	0.536667	0.661	0
1236	37	0.501333	0.506333	0.514	0.538667	0.657333	0
1236	38	0.502333	0.507	0.514333	0.541333	0.664667	0
1236	39	0.502	0.505667	0.513667	0.538667	0.660333	0
1236	40	0.503333	0.507	0.515	0.536333	0.661333	0
1236	41	0.503	0.507333	0.515	0.535667	0.66	0
1236	42	0.502667	0.506667	0.515	0.536333	0.659667	0
1236	43	0.503	0.506667	0.515	0.536	0.660333	0
1236	44	0.503333	0.506667	0.516	0.537	0.664	0
1236	45	0.503667	0.507	0.516667	0.537333	0.666	0
1236	46	0.504	0.506667	0.515667	0.536	0.665	0
1236	47	0.503333	0.507	0.517	0.536	0.664667	0
1236	48	0.503667	0.507	0.517333	0.537	0.665	0
1236	49	0.502667	0.508333	0.515	0.535	0.652667	0
1236	50	0.502333	0.507667	0.515667	0.536	0.658333	0
1236	51	0.502667	0.507333	0.515	0.535667	0.658667	0
1236	52	0.502667	0.506333	0.515	0.536333	0.659	0
1236	53	0.503	0.507	0.516	0.535	0.657667	0
1236	54	0.503	0.506667	0.514667	0.535333	0.658333	0
1236	55	0.503	0.507	0.514667	0.536	0.660333	0
1236	56	0.502333	0.507	0.514667	0.536	0.658	0
1236	57	0.502667	0.507333	0.516667	0.538667	0.667	0
1236	58	0.502333	0.507	0.515667	0.540333	0.667667	0
1236	59	0.502667	0.506667	0.516667	0.539333	0.667	0
1236	60	0.502	0.507333	0.518333	0.540667	0.668	0
1236	61	0.502	0.509333	0.517	0.540333	0.669	0
1236	62	0.502	0.506333	0.518	0.538333	0.666333	0
1236	63	0.502333	0.508	0.515667	0.541	0.67	0
1236	64	0.502667	0.508667	0.515667	0.540333	0.669667	0
1236	65	0.503667	0.508	0.516667	0.540667	0.671333	0
1236	66	0.502333	0.508	0.517667	0.540667	0.671	0
1236	67	0.503333	0.509333	0.516333	0.54	0.669333	0
1236	68	0.502667	0.508	0.518667	0.540667	0.671667	0
1236	69	0.502333	0.509333	0.519	0.540667	0.672667	0
1236	70	0.502	0.509333	0.518333	0.540667	0.672	0
1236	71	0.503	0.509333	0.518	0.540333	0.670667	0
1236	72	0.501333	0.507333	0.517333	0.543667	0.669667	0
1236	73	0.502333	0.507333	0.517	0.543667	0.671667	0
1236	74	0.501667	0.51	0.519333	0.544	0.674	0
1236	75	0.503	0.508333	0.517	0.542	0.672667	0
1236	76	0.502333	0.509	0.517333	0.540667	0.671333	0
1236	77	0.501667	0.509	0.516667	0.541667	0.673	0
1236	78	0.503	0.509	0.516667	0.542333	0.674	0
1236	79	0.501667	0.508333	0.516667	0.542667	0.672	0
1236	80	0.502333	0.508	0.516	0.542333	0.670333	0
1236	81	0.502333	0.507667	0.516	0.543	0.672333	0
1236	82	0.502333	0.508333	0.516333	0.541667	0.672	0
1236	83	0.502667	0.508	0.517333	0.541667	0.672667	0
1236	84	0.502667	0.507333	0.516	0.541	0.672333	1
1236	85	0.501667	0.508333	0.516	0.541667	0.668333	0
1236	86	0.502333	0.507333	0.515667	0.541667	0.669	0
1236	87	0.502	0.507333	0.516	0.543	0.669333	0
1236	88	0.503	0.507	0.516667	0.540333	0.669667	0
1236	89	0.502667	0.506333	0.517	0.541	0.667	0
1236	90	0.502333	0.507	0.517	0.541	0.669	0
1236	91	0.502	0.507333	0.517	0.541	0.669	0
1236	92	0.501667	0.507667	0.517667	0.542333	0.669	0
1236	93	0.502667	0.507667	0.515667	0.543	0.670333	0
1236	94	0.502	0.508	0.516667	0.541333	0.669333	0
1236	95	0.501	0.508	0.520333	0.544333	0.671333	0
1236	96	0.501	0.508333	0.519667	0.544333	0.671333	0
1236	97	0.501333	0.508333	0.519	0.544667	0.674667	0
1236	98	0.502	0.507667	0.516667	0.535333	0.650667	0
1236	99	0.501667	0.507333	0.517333	0.535333	0.65	0
1236	100	0.500667	0.510667	0.517667	0.540667	0.666667	0
1237	1	0.503	0.507667	0.519333	0.551333	0.693333	0
1237	2	0.503667	0.508	0.519333	0.552333	0.694	0
1237	3	0.503	0.508	0.521667	0.553667	0.694667	0
1237	4	0.501667	0.506	0.517667	0.546	0.682333	0
1237	5	0.501667	0.506	0.515667	0.546667	0.679667	0
1237	6	0.501333	0.506	0.518333	0.548333	0.681667	0
1237	7	0.501	0.506	0.518	0.549333	0.681333	0
1237	8	0.502	0.507333	0.516667	0.545	0.686333	0
1237	9	0.501667	0.508333	0.517	0.545	0.685333	0
1237	10	0.501667	0.507667	0.515	0.544333	0.680333	0
1237	11	0.501667	0.506667	0.516333	0.542667	0.680667	0
1237	12	0.501667	0.507	0.516	0.544333	0.684	0
1237	13	0.501667	0.506667	0.517333	0.544333	0.684	0
1237	14	0.502	0.506333	0.517	0.545333	0.686667	0
1237	15	0.502333	0.506	0.516333	0.543667	0.686667	0
1237	16	0.502333	0.506	0.516333	0.543333	0.682	0
1237	17	0.501333	0.507667	0.516	0.542	0.679333	0
1237	18	0.502667	0.510667	0.519667	0.55	0.694	0
1237	19	0.502667	0.509	0.52	0.551	0.694667	0
1237	20	0.502333	0.510333	0.519667	0.552333	0.695667	0
1237	21	0.502	0.509333	0.519667	0.554	0.694	0
1237	22	0.502	0.51	0.519333	0.553	0.696	0
1237	23	0.502333	0.509	0.520333	0.551667	0.695667	0
1237	24	0.502333	0.509333	0.521	0.552	0.696	0
1237	25	0.502	0.509667	0.521667	0.55	0.691333	0
1237	26	0.504333	0.509667	0.519	0.550667	0.693667	0
1237	27	0.502333	0.509333	0.519	0.552333	0.694667	0
1237	28	0.502667	0.509667	0.519667	0.551333	0.695667	0
1237	29	0.503333	0.509667	0.520667	0.551333	0.696	0
1237	30	0.503	0.509	0.519333	0.550333	0.694333	0
